GeneID,GeneName
222962,S29A4
10563,CXL13
120406,NXPE2
7249,TSC2
27143,PALD
170067,SP202
1058,CENPA
60559,SPCS3
641,BLM
2193,SYFA
57707,MEAK7
5150,PDE7A
4239,MFAP4
10189,THOC4
353174,ZACN
102724473,GAG10
3640,INSL3
83732,RIOK1
9467,3BP5
80034,CSRN3
55572,FXRD1
9879,DDX46
85440,DOCK7
56891,PPL13
79906,MORN1
153768,PRLD2
9595,CYTIP
254187,T10IP
1618,DAZL
390144,OR5DG
3889,KRT83
6940,Z354A
10479,SL9A6
55040,EPN3
5019,SCOT1
54733,S35F2
124056,NOXO1
124641,OVCA2
27293,ASM3B
51333,ZN771
93661,CAZA3
54715,RFOX1
1305,CODA1
9369,NRX3B
9903,KLH21
22929,SPS1
9478,CABP1
5193,PEX12
9406,ZRAB2
170589,GPHA2
266722,H6ST3
378884,NHLC1
100507436,MICA
6812,STXB1
23400,AT132
7130,TSG6
135458,HUS1B
11235,PDC10
57231,SNX14
6480,SIAT1
9892,AP180
10742,RAI2
6917,TCEA1
55156,ARMC1
991,CDC20
6760,SSXT
1198,CLK3
7329,UBC9
23601,CLC5A
8839,CCN5
959,CD40L
26286,ARFG3
401265,KLH31
3455,INAR2
80031,SEM6D
2258,FGF13
84792,F220A
9619,ABCG1
728113,ANXA8
2052,HYEP
80142,PGES2
57507,ZN608
10514,MBB1A
83787,ARM10
25825,BACE2
56143,PCDA5
440,ASNS
4301,AFAD
23313,K0930
59340,HRH4
467,ATF3
54956,PAR16
2295,FOXF2
167127,UD3A2
317,APAF
121457,IKIP
127623,OR2BB
286410,AT11C
10105,PPIF
50801,KCNK4
10522,DEAF1
153396,T161B
3082,HGF
132949,ACSF4
83473,KATL2
51163,DBR1
5393,EXOS9
1306,COFA1
92595,ZN764
49854,ZBT21
29984,RHOD
54960,GEMI8
8825,LIN7A
140258,KR131
85480,TSLP
3975,LHX1
55827,DCAF6
89890,KBTB6
4194,MDM4
5530,PP2BA
100130311,CQ107
126017,ZN813
2570,GBRR2
23326,UBP22
79754,ASB13
6565,S15A2
282616,IFNL2
23513,SCRIB
25758,K154L
5372,PMM1
114327,EFHC1
5074,PAWR
7363,UD2B4
84210,A20A1
57821,CC181
80304,WDCP
10439,NOE1
339221,ENPP7
128272,ARHGJ
2086,ENR1
7767,ZN224
135152,B3GA2
219670,ENKUR
151887,CCD80
282775,OR5J2
65975,STK33
10317,B3GT5
143098,MPP7
122509,I27L1
10858,CP46A
79068,FTO
1145,ACHE
9098,UBP6
5741,PTHY
126626,GABP2
54466,SPI2A
29954,POMT2
23118,TAB2
91949,COG7
1647,GA45A
4752,NEK3
9364,RAB28
111188157,LYNX1
66036,MTMR9
93349,SP14L
117854,TRIM6
84985,FA83A
3984,LIMK1
51029,DESI2
84129,ACD11
729442,GG12H
196472,GAR6
83394,PITM3
5291,PK3CB
387266,KRA53
1299,CO9A3
168400,DDX53
51022,GLRX2
219957,OR9Q2
162461,TMM92
220164,DOK6
51157,ZN580
64978,RM38
339488,AP2E
221409,SPAS1
8864,PER2
1008,CAD10
65008,RM01
5912,RAP2B
6699,SPR1B
55907,NEUA
3434,IFIT1
6514,GTR2
165082,AGRF3
399668,SIL2A
79170,PR15L
149018,LELP1
8328,GFI1B
81566,CSRN2
4620,MYH2
27247,NFU1
10178,TEN1
81629,TSSK3
255061,TKN4
840,CASP7
374739,SMIP8
2693,GHSR
117245,PLAT5
8192,CLPP
3489,IBP6
7432,VIP
285220,EPHA6
100288966,POTED
6591,SNAI2
25828,THIOM
89894,TM116
344658,SAMD7
343702,XKR7
54512,EXOS4
84196,UBP48
639,PRDM1
23205,ACBG1
10525,HYOU1
92579,G6PC3
55653,BCAS4
5787,PTPRB
23314,SATB2
6862,TBXT
55604,CARL1
149473,CCD24
64425,RPA49
6855,SYPH
7408,VASP
22933,SIR2
463,ZFHX3
794,CALB2
55764,IF122
55532,ZNT10
26151,NAT9
57105,CLTR2
3897,L1CAM
3883,KT33A
57690,TNR6C
3623,INHA
54856,GON4L
6751,SSR1
652991,SKOR2
51085,MLXPL
254013,ETKMT
3811,KI3L1
10160,FARP1
92840,REEP6
127833,SYT2
170062,FA47B
11231,SEC63
388389,CC103
23294,ANS1A
125488,TT39C
137735,ABRA
4751,NEK2
149345,SHSA4
2892,GRIA3
1379,CR1L
112817,HOGA1
388394,RPRML
727940,RHF2B
254783,O6C74
3938,LPH
4882,ANPRB
7536,SF01
80835,TS1R1
23443,S35A3
55702,YJU2
8241,RBM10
148281,SYT6
84056,KATL1
27352,SGSM3
427,ASAH1
284434,NWD1
139189,DGKK
54494,CK071
4045,LSAMP
64427,TTC31
6137,RL13
56964,WDR93
79763,ISOC2
2587,GALR1
9941,EXOG
140902,CRSPL
1500,CTND1
672,BRCA1
51347,TAOK3
3090,HIC1
80004,ESRP2
138199,CARME
81856,ZN611
285800,PRR18
2817,GPC1
130026,ICA1L
9064,M3K6
50617,VPP4
85329,LEG12
150572,SMYD1
7478,WNT8A
147685,CS018
117177,RAB3I
3267,AGFG1
84919,PR15B
375298,CERKL
1435,CSF1
347252,IBPL1
56269,IIGP5
5125,PCSK5
400569,MED11
11259,FIL1L
51270,TFDP3
7804,LRP8
8945,FBW1A
56132,PCDB3
56158,TEX12
2692,GHRHR
9973,CCS
26341,OR5H1
10664,CTCF
81570,CLPB
284273,PTGR3
30814,PA2GE
1747,DLX3
26253,CLC4E
4974,OMGP
2054,STX2
93099,DMKN
6329,SCN4A
7179,TPTE
3747,KCNC2
6566,MOT1
4601,MXI1
5522,2ABG
90411,MCFD2
23251,MNAR1
340654,LIPM
3664,IRF6
64946,CENPH
81539,S38A1
5575,KAP1
9987,HNRDL
100288695,LIMS4
284207,METRL
10058,ABCB6
84986,RHG19
120776,OR2D2
54707,GPN2
10807,ENTR1
8747,ADA21
285386,TPRG1
83890,SPAT9
348995,NUP43
9745,ZN536
22885,ABLM3
126917,IFFO2
100526832,KLH23
373,TRI23
114824,PNMA5
27010,TPK1
165186,TGRM2
55760,DHX32
3485,IBP2
119548,LIPR3
1106,CHD2
7403,KDM6A
92340,PRR29
55636,CHD7
54946,S41A3
23224,SYNE2
645832,SEBOX
84301,DDI2
23026,MYO16
57094,CBPA6
7088,TLE1
3596,IL13
23780,APOL2
8649,LTOR3
55647,RAB20
8125,AN32A
79691,QTRT2
81318,OR4A5
282966,CJ053
54498,SMOX
1622,ACBP
282679,AQP11
11158,RBL2B
390067,O52H1
11012,KLK11
338599,DUS29
171546,SPTSA
25805,BAMBI
84248,UIF
57125,PLDX1
391192,OR2L3
9468,PCY1B
744,MPPD2
284805,CT203
1525,CXAR
84651,ISK7
84870,RSPO3
91419,ATP23
9052,RAI3
55129,ANO10
208,AKT2
2059,EPS8
85364,ZCHC3
55799,CA2D3
286077,FA83H
114131,UCN3
3198,HXA1
10950,BTG3
55669,MFN1
3797,KIF3C
80303,EFHD1
79751,GHC1
57565,KLH14
2047,EPHB1
132989,CD036
4172,MCM3
7434,VIPR2
1903,S1PR3
5478,PPIA
205717,USF3
116071,BATF2
128209,KLF17
120237,DBX1
257019,FRMD3
57146,LDAF1
1630,DCC
23590,DPS1
90933,TRI41
23378,RRP8
10363,HM20A
441478,NRARP
84733,CBX2
80830,APOL6
643,CXCR5
10744,PTTG2
50488,MINK1
5619,HSP1
1815,DRD4
2893,GRIA4
138046,RALYL
55888,ZKSC7
282973,JKIP3
2186,BPTF
165631,PAR15
6241,RIR2
2801,GOGA2
90196,SYS1
7812,CSDE1
151987,PP4R2
150678,CSN9
283229,EFC4A
100132463,CLD24
5154,PDGFA
7837,PXDN
134864,TAAR1
140689,CBLN4
282808,RB40L
51236,HGH1
57226,LYRM2
728255,KRA14
259308,S31F1
3013,H2A1D
5203,PFD4
131450,MO2R1
54567,DLL4
442194,O10C1
57057,TBX20
51816,ADA2
6832,SUV3
9024,BRSK2
63915,BL1S5
11116,CEP43
55300,P4K2B
3881,K1H1
2033,EP300
10413,YAP1
80326,WN10A
119032,BORC7
51062,ATLA1
285237,CC038
4016,LOXL1
64232,MS4A5
23594,ORC6
24145,PANX1
1472,CYTS
8884,SC5A6
219990,OOSP2
157807,CLVS1
78990,OTUB2
8034,GDC
6175,RLA0
100526773,EPPI
2906,NMDE4
81619,TSN14
6799,ST1A2
84549,MAK16
134359,POC5
56001,NXF2
10208,USPL1
4852,NPY
1951,CELR3
126282,TP8L1
1880,GP183
54587,MXRA8
57708,MIER1
440695,ETV3L
79324,O51G1
200232,F209A
122961,ISCA2
93035,PKHL1
10758,CIKS
79866,BORA
54845,ESRP1
30836,TDIF2
126295,ZNF57
6546,NAC1
10921,RNPS1
7187,TRAF3
203611,CDY2
3222,HXC5
113251,LARP4
22976,PAXI1
390431,OR4K2
2984,GUC2C
8398,PLPL9
2905,NMDE3
10500,SEM6C
9447,AIM2
84823,LMNB2
7044,LFTY2
1559,CP2C9
1188,CLCKB
387521,PDES1
11339,MS18B
27301,APEX2
79870,BAALC
10803,CCR9
3752,KCND3
3382,ICA69
127069,O2T10
28511,KBRS2
147323,STAR6
53942,CNTN5
8516,ITA8
4914,NTRK1
64359,NXN
254973,OR1L4
51666,ASB4
1117,CH3L2
57336,ZN287
84694,CXA10
10873,MAON
5334,PLCL1
58490,RPR1B
201475,RAB12
26584,DUX1
4058,LTK
57521,RPTOR
114960,TSG13
93664,CAPS2
6863,TKN1
55909,BIN3
550631,CC157
63926,ANKE1
113146,AHNK2
54514,DDX4
392391,OR5C1
126820,DNAI3
92960,PX11C
8749,ADA18
440023,KRA56
6302,TSN31
84315,MON1A
3053,HEP2
55723,ASF1B
51132,RNF12
388662,S6A17
65264,UBE2Z
338751,O52L1
55079,FEZF2
342510,CLM2
6919,TCEA2
29946,SRTD3
159119,HSFY1
100533496,TV23C
55068,ENOX1
31,ACACA
58477,SRPRB
10609,SC65
5172,S26A4
221044,UCMA
342908,ZN404
4323,MMP14
23308,ICOSL
653689,GSTT2
7024,TFCP2
140876,RIPR3
6945,MLX
5480,PPIC
1408,CRY2
643418,LIPN
8383,OR1A1
5608,MP2K6
64840,PORCN
1294,CO7A1
349565,NMNA3
90288,EFC12
9749,PHAR2
7262,PHLA2
10878,FHR3
3386,ICAM4
284366,KLK9
51538,ZCC17
401409,RAB19
198437,LKAM1
1798,GPT
57198,AT8B2
54620,FXL19
11067,DEPP1
57115,PGRP4
56267,KAT3
5475,PPE1
2683,B4GT1
154007,SNR48
9818,NUP58
728239,MAGD4
10613,ERLN1
29105,CFA20
2169,FABPI
147372,CCBE1
317772,H2A2B
4917,NET3
57689,LRC4C
83549,UCK1
7011,TEP1
768239,SAPL1
94030,LRC4B
3038,HYAS3
5245,PHB1
23283,CSTFT
153745,GAR3
9023,CH25H
2109,ETFB
27197,GPR82
201255,LRC45
1487,CTBP1
9899,SV2B
55692,LUC7L
51575,ESF1
163778,SPRR4
170691,ATS17
4018,APOA
2637,GBX2
51232,CRIM1
9569,GT2D1
1215,CMA1
138883,OR1N1
57683,ZDBF2
171017,ZN384
361,AQP4
113178,SCAM4
65266,WNK4
4968,OGG1
63877,F204A
3266,RASE
440077,Z705A
1676,DFFA
2068,ERCC2
11345,GBRL2
1370,CPN2
9720,C144A
2028,AMPE
729025,S15A5
286262,TPRN
10143,CLC3A
5083,PAX9
374378,GLT18
53407,STX18
10965,ACOT2
84717,HDGR2
54816,Z280D
646754,TR64C
79050,NOC4L
58505,OSTC
56131,PCDB4
84950,PR38A
51631,LC7L2
23096,IQEC2
7942,TFEB
3765,KCNJ9
862,MTG8
1420,CRGC
79339,O51B4
55010,PARI
10612,TRIM3
5784,PTN14
259292,T2R46
5187,PER1
125965,CX6B2
253017,TECRL
3170,FOXA2
57586,SYT13
83659,TEKT1
203430,RTL3
26262,TSN17
221322,BROMI
646892,SH2D7
79923,NANOG
255919,NEPR1
9221,NOLC1
5664,PSN2
1633,DCK
56301,AAA1
391190,OR2L8
127343,DMBX1
152559,PAQR3
79625,NDNF
140700,SAM10
8821,INP4B
84515,MCM8
4363,MRP1
29087,THYN1
4522,C1TC
219982,OR5A1
3802,KI2L1
8632,DYH17
10082,GPC6
56097,PCDGM
23230,VP13A
84620,SIAT2
10793,ZN273
56954,NIT2
5795,PTPRJ
158830,CX065
55751,T184C
400120,SRTM1
201266,S39AB
84206,MEX3B
23261,CMTA1
813,CALU
7779,ZNT1
56121,PCDBF
337,APOA4
3250,HPTR
6367,CCL22
2677,VKGC
7539,ZFP37
261734,NPHP4
55966,AJAP1
3931,LCAT
4609,MYC
23349,PHF24
642938,INSY2
6870,NK3R
7768,ZN225
79788,ZN665
7270,TTF1
22806,IKZF3
63874,ABHD4
7752,ZN200
100533997,MAGA5
5232,PGK2
5440,RPAB4
6822,ST2A1
8705,B3GT4
29850,TRPM5
115761,ARL11
415117,STX19
4644,MYO5A
120526,DJC24
6614,SN
1295,CO8A1
389658,ALKL1
115273,RAB42
9635,CLCA2
285025,CC141
3316,HSPB2
10199,MPP10
1755,DMBT1
145226,RDH12
6568,NPT1
9557,CHD1L
440387,CTRB2
9824,RHGBA
977,CD151
57038,SYRM
653509,SFTA1
29090,TIM21
387267,KRA54
26737,OR1L1
156,ARBK1
3757,KCNH2
26993,AKP8L
84460,ZMAT1
23600,AMACR
375307,CATIP
2355,FOSL2
150221,RIM3C
79956,ERMP1
121227,LRIG3
56977,STOX2
201164,PLD6
57720,GP107
152100,COXM1
55759,WDR12
9360,PPIG
54954,F120C
7248,TSC1
6840,SVIL
130916,MTEF4
133690,CAPSL
5771,PTN2
80332,ADA33
55889,GOG6B
80045,GP157
80746,SEN2
9610,RIN1
80778,ZNF34
51095,TRNT1
375189,PROF4
6274,S10A3
8195,MKKS
92521,CYTSB
116511,MAS1L
84461,NEUL4
9768,PAF15
727936,GXLT2
81602,CDAC1
2256,FGF11
166863,RBM46
81168,OR8J3
57585,CRML
143471,PSMA8
9448,M4K4
2335,FINC
4350,3MG
8558,CDK10
1123,CHIN
8550,MAPK5
130589,GALM
2743,GLRB
51455,REV1
23037,PDZD2
50805,IRX4
23008,KLD10
3685,ITAV
6670,SP3
80217,CFA43
79190,IRX6
55224,EKI2
516,AT5G1
7097,TLR2
113263,GLCI1
1823,DSC1
92017,SNX29
158326,FREM1
112840,WDR89
4143,METK1
7711,ZN155
80712,ESX1
2983,GCYB1
340441,POTEA
80177,MYCT1
7869,SEM3B
1740,DLG2
10720,UDB11
93589,CA2D4
283514,SIAH3
401262,CRIP3
100128327,TPC3L
79607,F118B
284293,HMSD
2619,GAS1
388649,SPO16
25966,C2CD2
90378,SAMD1
163732,CITE4
84665,MYPN
4838,NODAL
27232,GNMT
10002,NR2E3
2784,GBB3
9097,UBP14
57447,NDRG2
64422,ATG3
91851,CRDL1
9980,DOP1B
51196,PLCE1
284680,SPT46
84316,NAA38
7582,ZN33B
7534,1433Z
80204,FBX11
9101,UBP8
137362,AATC2
338811,TAFA2
5875,PGTA
10349,ABCAA
55565,ZN821
8897,MTMR3
10827,F1142
58484,NLRC4
5130,PCY1A
152138,PYDC2
89792,G3ST3
2695,GIP
374899,ZN829
23759,PPIL2
131368,ZPLD1
4978,OPCM
109504726,ZN117
51021,RT16
10403,NDC80
51514,DTL
23341,DJC16
64388,GREM2
1956,EGFR
8835,SOCS2
55051,NRDE2
55670,PEX26
2707,CXB3
9350,CER1
389090,OR6B2
5726,T2R38
51276,ZN571
199699,DAND5
928,CD9
1262,CNGA4
7293,TNR4
133522,PRGC2
285180,RUFY4
2100,ESR2
134266,GRPE2
9851,MOONR
151195,CCYL1
339231,ARL16
118672,PSTK
245802,M4A6E
22903,BTBD3
6649,SODE
6014,RIT2
6098,ROS1
8518,ELP1
138881,OR1L8
54847,SIDT1
56890,MDM1
2868,GRK4
26330,G3PT
8995,TNF18
1179,CLCA1
55650,PIGV
84970,CA094
117608,Z354B
220042,DDIAS
26576,SRPK3
374786,EFCB5
5352,PLOD2
56673,CK016
147657,ZN480
5151,PDE8A
8559,PRP18
84811,BUD13
5831,P5CR1
140578,CHODL
140432,R113B
195814,RDHE2
100506742,CASPC
131474,MIA40
23001,WDFY3
115703,RHG33
169200,TMM64
7755,RHIT
7139,TNNT2
145957,NRG4
140731,ANR60
285601,GP150
79596,OBI1
4236,MFAP1
11096,ATS5
81931,ZNF93
126147,NET5
7542,ZFPL1
348487,F131C
1141,ACHB2
347733,TBB2B
147744,TM190
126353,MISP
152579,SCFD2
118924,F10C1
204801,NAL11
2576,GAGE5
8648,NCOA1
51659,PSF2
70,ACTC
221357,GSTA5
80230,RUFY1
128368,O10Z1
59277,NET4
85363,TRIM5
2560,GBRB1
339229,OXLD1
6664,SOX11
83439,TF7L1
65121,PRAM1
1804,DPP6
140290,TCP1L
57494,RIMKB
100131439,CLM5
23229,ARHG9
389320,SMI10
4595,MUTYH
2563,GBRD
553,V1BR
3321,IGSF3
57512,MGLYR
81887,LAS1L
10231,RCAN2
5463,PO6F1
65122,PRAM2
79165,LENG1
84561,S12A8
80127,BBOF1
84219,WDR24
54901,CDKAL
1121,RAE1
6876,TAGL
23617,TSSK2
4803,NGF
93377,OPALI
79020,CG025
116085,S22AC
26353,HSPB8
7306,TYRP1
643155,SIM15
54814,QPCTL
54704,PDP1
2069,EREG
114902,C1QT5
51520,SYLC
51175,TBE
28983,TM11E
9581,PPCEL
6490,PMEL
140683,BPIA2
9055,PRC1
10864,S22A7
58500,ZN250
256223,CD15L
3853,K2C6A
56287,GKN1
401498,TM215
4151,MYG
3996,L2GL1
902,CCNH
285498,RN212
7555,CNBP
10527,IPO7
84107,ZIC4
115701,ALPK2
27297,RPC9
4091,SMAD6
2820,GPDM
100137047,JMJD7
139231,F199X
9639,ARHGA
2528,FUT6
6744,ITPI2
3176,HNMT
245928,DB114
64582,GP135
122402,TDRD9
387082,SUMO4
140870,WFDC6
6445,SGCG
2691,SLIB
221938,PAQRA
57693,ZN317
23395,SYLM
144501,K2C80
26145,I2BP1
79698,ZMAT4
770,CAH11
65005,RM09
4798,NFRKB
145173,B3GLT
4656,MYOG
64663,SPNXC
54108,CHRC1
11277,TREX1
9671,WSCD2
2063,NR2F6
9901,SRGP3
116135,LRC3B
389114,ZN662
2792,GBG1
23265,EXOC7
7135,TNNI1
259294,T2R19
11103,KRR1
23673,STX12
84330,ZN414
26740,OR1J2
91746,YTDC1
55691,FRM4A
3662,IRF4
200844,CF20D
901,CCNG2
1802,DPH2
10920,CSN8
176,PGCA
27302,BMP10
2775,GNAO
4761,NDF2
401667,O51A2
2674,GFRA1
653404,FX4L6
1813,DRD2
139596,UPP
2053,HYES
2330,FMO5
125704,DIK1C
51119,SBDS
64430,PCX4
84988,PP16A
146664,MGT5B
22795,NID2
9862,MED24
390064,O51I2
7733,ZN180
85459,CE295
5826,ABCD4
57509,MTUS1
8932,MBD2
4902,NRTN
2596,NEUM
89944,GLBL2
64781,CERK1
25913,POTE1
283417,D19L2
1159,KCRU
22982,DIP2C
23212,RRS1
285315,CC033
51102,MECR
8419,BFSP2
10893,MMP24
353137,LCE1F
2937,GSHB
10846,PDE10
41,ASIC1
7517,XRCC3
140890,SREK1
55308,DD19A
57506,MAVS
64321,SOX17
2246,FGF1
389874,ZCH13
122876,GPHB5
339448,CA174
54207,KCNKA
1261,CNGA3
148304,CA074
57630,SH3R1
11091,WDR5
4338,MOC2B
55356,S22AF
144124,O10A5
439921,MXRA7
10076,PTPRU
1271,CNTFR
83594,NUD12
4634,MYL3
53838,CK024
4776,NFAC4
122809,SOCS4
5079,PAX5
51253,RM37
8916,HERC3
9883,P121A
161142,GAR2
9379,NRX2B
143282,FGFP3
5143,PDE4C
386653,IL31
79012,CAMKV
148753,F163A
386672,KR104
114335,CGB1
196541,MT21C
127064,O2T12
84842,HPDL
85437,ZCRB1
2859,GPR35
23109,DEND
7022,AP2C
79035,SOSB1
284382,ACTL9
51594,NBAS
56983,PGLT1
90507,SCRN2
84675,TRI55
7356,UTER
55698,RADIL
79781,DRC11
5646,TRY3
23405,DICER
91179,SREC2
4097,MAFG
358,AQP1
8909,ENDOU
390167,OR5MA
163183,SYNE4
245937,DB124
3217,HXB7
3233,HXD4
8788,DLK1
25864,ABHEA
57210,S45A4
219469,OR8H1
5929,RBBP5
1800,DPEP1
374393,F111B
64860,ARMX5
8914,TIM
57595,PDZD4
192683,SCAM5
84920,AG10A
63875,RM17
9411,RHG29
138639,PTPC1
9715,F131B
27090,SIA7D
65065,NBEL1
9096,TBX18
221395,AGRF5
64834,ELOV1
134145,ACKMT
64423,INF2
8805,TIF1A
8879,SGPL1
154807,VKORL
7108,ERG24
57096,RPGR1
54212,SNTG1
169270,ZN596
55686,MREG
5467,PPARD
43,ACES
143884,C19L2
79921,TCAL4
5592,KGP1
8803,SUCB1
8988,HSPB3
3845,RASK
653240,KR411
56667,MUC13
1627,DREB
79890,RIN3
7040,TGFB1
5992,RFX4
9238,FAKD4
55534,MAML3
388960,CB078
6236,RAD
646000,S35G4
29960,MRM2
83475,DOHH
10999,S27A4
4340,MOG
8525,DGKZ
93650,PPAT
58491,ZNF71
5789,PTPRD
1844,DUSP2
131177,FAM3D
5600,MK11
89801,PPR3F
390142,OR5DD
57611,ISLR2
64064,SCOT2
342897,FBX50
147409,DSG4
79918,SETD6
55684,RABL6
3443,IFNA6
10648,SG1D1
3821,NKG2A
55179,FAIM1
3284,3BHS2
5568,KAPCG
2842,GPR19
2702,CXA5
84662,GLIS2
121441,NEDD1
5445,PON2
132660,LIN54
5593,KGP2
84217,ZMY12
9353,SLIT2
100526739,CENPS
1952,CELR2
143872,RHG42
619208,F229B
146433,IL34
286256,LCN12
4291,MLF1
53373,TPC1
403278,OR5K4
388611,C16L2
27158,NDOR1
25937,WWTR1
51281,ANKY1
2646,GCKR
197258,FCSK
284194,LEG9B
126206,NALP5
145270,PRIMA
26037,SI1L1
5962,RADI
158401,SHOC1
80023,NRSN2
51490,CI114
267002,PGBD2
729262,NTM2B
6407,SEMG2
2622,DRC4
283254,HARB1
5164,PDK2
254158,CX058
8074,FGF23
54854,FA83E
1270,CNTF
219931,TPC2
4664,NAB1
3808,KI2S3
115111,S26A7
492,AT2B3
55809,TREF1
2673,GFPT1
84283,TMM79
55,PPAP
5465,PPARA
130540,FACC1
1002,CADH4
85444,LRCC1
84978,FRMD5
84069,PKHN1
150590,CB015
763,CAH5A
10859,LIRB1
6559,S12A3
145483,F161B
3761,KCNJ4
124930,AN13B
7421,VDR
56134,PCDC2
374618,TEX9
129025,Z280A
11255,HRH3
201780,NTCP4
2947,GSTM3
348158,ACS2B
4041,LRP5
80313,LRC27
23312,DMXL2
50839,T2R10
55195,FAME
23277,CLU
643236,TMM72
11001,S27A2
84525,HOP
57553,MICA3
8388,OR1E2
114984,FWCH2
79772,MCTP1
22820,COPG1
24142,NAA80
2170,FABPH
646625,URAD
9352,TXNL1
1573,CP2J2
100533183,RFLA
135892,TRI50
126231,ZN573
115265,DDT4L
51179,HAOX2
28952,CCD22
60677,CELF6
729447,GAG2A
342184,FMN1
66002,CP4FC
338322,NAL10
1325,CORT
440295,GG6L9
388228,SBK1
6923,ELOB
79152,FA2H
55787,TXLNG
10592,SMC2
7398,UBP1
6712,SPTN2
55508,S35E3
55997,CFC1
7748,ZN195
65061,CDK15
440712,RHEX
3827,KNG1
2986,GUC2F
117581,TWST2
392843,IQCAL
4808,HEN2
3030,ECHA
6428,SRSF3
10656,KHDR3
27098,CLUL1
7321,UB2D1
8310,ACOX3
9529,BAG5
10794,ZN460
124961,ZFP3
222659,PXT1
375593,TRI73
55015,PRP39
441308,O4F21
79805,VASH2
10351,ABCA8
6658,SOX3
57462,MYORG
83449,PMFBP
57551,TAOK1
57176,SYVM
91975,ZN300
54955,AIRIM
440590,ZY11A
10630,PDPN
7347,UCHL3
145389,S38A6
9087,TYB4Y
4201,MEA1
54891,IN80D
2206,FCERB
7799,PRDM2
10743,RAI1
81550,TDRD3
123904,NRN1L
284297,SRCRL
7275,TUB
166785,MMAA
2171,FABP5
10233,LRC23
8425,LTBP4
55005,RMND1
134492,NUDC2
27242,TNR21
90417,SKAP
390201,O10V1
5342,PLGB
64798,DPTOR
1413,CRBA4
60493,FAKD5
25827,FBXL2
2915,GRM5
113612,CP2U1
23732,FRS1L
116068,LYSM3
90102,PHLB2
9136,U3IP2
84838,ZN496
4976,OPA1
10874,NMU
399823,FOXI2
2557,GBRA4
6750,SMS
6005,RHAG
26251,KCNG2
3549,IHH
79639,TMM53
58,ACTS
285195,SL9A9
339168,TMM95
4435,CITE1
53822,FXYD7
5005,A1AG2
85301,CORA1
136332,LRGUK
129607,CMPK2
2733,GLE1
22879,MON1B
10948,STAR3
388585,HES5
79031,PDCL3
146802,S47A2
1444,CSHL
79722,ANR55
163126,EID2
9970,NR1I3
63979,FIGL1
4256,MGP
374877,SAXO5
90075,ZNF30
729515,TM242
54492,NEU1B
57484,RN150
29915,HCFC2
390442,O11H4
8894,IF2B
220,AL1A3
339210,CQ067
5460,PO5F1
7592,ZNF41
2719,GPC3
634,CEAM1
65997,RSLBB
10179,RBM7
3273,HRG
254778,VEXIN
51496,CTSL2
1181,CLCN2
22836,RHBT3
206412,CF163
8891,EI2BG
414332,LCN10
23300,ATMIN
5649,RELN
337985,KR203
9372,ZFYV9
55713,ZN334
54904,NSD3
11174,ATS6
2813,GP2
79627,OGRL1
284018,CQ058
22984,RRP5
27092,CCG4
5354,MYPR
3081,HGD
57017,COQ9
558,UFO
55781,RIOK2
5803,PTPRZ
6339,SCNND
10591,DNPH1
4114,MAGB3
6558,S12A2
9378,NRX1B
80329,ULBP1
138805,O13F1
56647,BCCIP
123041,NCKX4
1374,CPT1A
9885,OSBL2
2658,GDF2
944,TNFL8
29091,STXB6
7761,ZN214
2804,GOGB1
4887,NPY2R
55654,TM127
23353,SUN1
284076,TTLL6
92292,GLYL1
54980,CB042
60561,RINT1
117178,ADIP
3887,KRT81
7638,ZN221
50944,SHAN1
7422,VEGFA
51284,TLR7
29761,UBP25
1136,ACHA3
163589,TDRD5
4504,MT3
8819,SAP30
170679,PS1C1
7164,TPD53
79088,ZN426
91433,RCCD1
388335,TM220
56919,DHX33
246744,STH
64106,NPFF1
474343,SPI2B
1191,CLUS
80014,WWC2
63892,THADA
7750,ZMYM2
203100,HTRA4
163255,ZN540
79839,C102B
10391,COR2B
55144,LRC8D
10464,PIBF1
168507,PK1L1
29081,METL5
441925,BECN2
257144,GCSAM
56144,PCDA4
55214,P3H2
346389,MACC1
1473,CYTD
2877,GPX2
64881,PCD20
4232,MEST
28957,RT28
30835,CD209
3972,LSHB
1046,CDX4
1770,DYH9
116966,WDR17
388697,HORN
3906,LALBA
6253,RTN2
375704,ENHO
197358,NLRC3
6534,SC6A7
386682,KR103
26659,OR7A5
190,NR0B1
341640,FREM2
3280,HES1
8287,USP9Y
10886,NPFF2
8851,CD5R1
9394,H6ST1
55071,CI040
404217,CTXN1
2346,FOLH1
148823,GSAML
26108,PYGO1
283848,EST4A
4953,DCOR
3371,TENA
80831,APOL5
57674,RN213
6251,RSU1
81545,FBX38
5105,PCKGC
1066,EST1
139716,GAB3
25998,IBTK
10241,CACO2
7078,TIMP3
26234,FBXL5
7222,TRPC3
6004,RGS16
386680,KR105
125111,CXD3
3066,HDAC2
642987,TM232
283349,RASF3
114336,CGB2
57002,YAE1
83642,SELO
53339,BTBD1
84961,FXL20
5991,RFX3
147495,APCD1
10057,MRP5
51032,CEL2B
489,AT2A3
2043,EPHA4
10492,HNRPQ
349075,ZN713
5205,AT8B1
100131378,CK091
162540,SPP2C
286343,LUR1L
10217,CTDSL
155051,CRGN
399948,COLC1
125,ADH1B
149643,SPT45
93185,IGSF8
157869,SBSPO
27131,SNX5
493901,RNS12
3357,5HT2B
497189,TIFAB
130106,CIB4
